PIT,RB 27,0.8,
PIT,RB 2,0.4,WR 1,0,
PIT,RB 2,0.3,
PIT,WR 132,0.4,
PIT,RB 2,1.2,
PIT,RB 27,0.3,
PIT,RB 2,0.2,
PIT,RB 2,0.2,WR 1,0,
PIT,RB 27,0.1,
PIT,K 9,3,
PIT,WR 132,0.5,
PIT,RB 27,0.4,
PIT,QB 7,0.08,WR 68,0.7,
PIT,WR 2,-0.2,WR 68,0,
PIT,RB 2,0.9,
PIT,QB 7,0.32,RB 2,1.3,
PIT,RB 27,0.5,
PIT,RB 27,0.2,
PIT,QB 7,0,RB 27,0,WR 73,0,
PIT,K 25,0,WR 132,0,
PIT,QB 7,0,RB 2,0,
PIT,RB 2,0.4,
PIT,QB 7,0,WR 73,0,
PIT,WR 106,0,
PIT,K 25,0,
PIT,WR 132,1.5,
PIT,RB 2,0.6,
PIT,RB 2,0.3,
PIT,QB 7,0,WR 73,0,
PIT,K 25,0,WR 132,0,
PIT,QB 7,0.64,WR 2,2.1,
PIT,QB 7,0,WR 73,0,
PIT,QB 7,0.68,WR 1,0,WR 2,2.2,
PIT,QB 7,0,RB 2,0,
PIT,QB 7,0,WR 73,0,
PIT,QB 7,0.04,RB 2,0.6,
PIT,QB 7,0,WR 99,0,
PIT,QB 7,0,WR 68,0,
PIT,WR 68,0,
PIT,QB 7,0.64,RB 2,2.1,WR 68,0,
PIT,QB 7,0.92,WR 2,2.8,
PIT,RB 2,0.2,
PIT,RB 2,0.6,
PIT,QB 7,0.92,WR 2,2.8,
PIT,RB 2,0.4,
PIT,QB 7,0.24,TE 16,1.1,
PIT,QB 7,0,TE 16,0,
PIT,QB 7,0.7,
PIT,RB 2,0.9,
PIT,RB 2,0.2,
PIT,QB 7,0,
PIT,QB 7,0,WR 1,0,
PIT,QB 7,0,WR 99,0,
PIT,K 25,0,
PIT,QB 7,0,WR 132,0.5,
PIT,QB 7,0.52,TE 16,1.8,
PIT,QB 7,-1,TE 16,0,WR 73,0,
PIT,K 25,0,
PIT,QB 7,0.24,WR 2,1.1,
PIT,QB 7,0,WR 68,0,
PIT,QB 7,0,WR 2,0,
PIT,QB 7,0.64,WR 2,2.1,
PIT,QB 7,-0.08,RB 2,0.3,
PIT,QB 7,0,WR 2,0,
PIT,QB 7,0.36,WR 73,1.4,
PIT,QB 7,0,WR 99,0,
PIT,RB 2,0.5,
PIT,QB 7,0.36,WR 73,1.4,
PIT,QB 7,0,WR 2,0,
PIT,QB 7,0,WR 73,0,
PIT,QB 7,0.28,WR 68,1.2,
PIT,QB 7,0,WR 73,0,
PIT,RB 2,0.7,
PIT,QB 7,0.36,WR 73,1.4,
PIT,QB 7,0.68,WR 2,2.2,
PIT,QB 7,0,WR 99,0,
PIT,QB 7,5.04,WR 99,9.1,
PIT,K 9,1,
PIT,RB 27,-0.1,
PIT,RB 27,0.5,
PIT,QB 7,0,WR 99,0,
PIT,K 32,0,
PIT,RB 2,0.5,WR 31,0,
PIT,QB 7,0,WR 113,0.5,
PIT,QB 7,0,WR 73,0,
PIT,WR 123,0,
PIT,K 32,0,WR 132,0,
PIT,QB 7,0.28,WR 132,1.2,
PIT,RB 2,0.4,
PIT,RB 2,0.4,
PIT,RB 2,0.2,
PIT,QB 7,0,WR 2,0,
PIT,WR 123,0,
PIT,QB 7,0,WR 2,0,
PIT,QB 7,0.6,WR 2,2,
PIT,RB 2,2.9,
PIT,QB 7,0,WR 2,0,
PIT,QB 7,0.92,WR 2,2.8,
PIT,QB 7,0,WR 2,0.5,
PIT,QB 7,0,WR 2,0,
PIT,QB 7,0,
PIT,K 9,3,
PIT,RB 27,0.1,
PIT,QB 7,0.52,RB 27,1.8,
PIT,QB 7,0,
PIT,QB 7,0.04,WR 132,0.6,
PIT,QB 7,0,WR 2,0,
PIT,QB 7,1.08,TE 16,3.2,
PIT,QB 7,0.48,
PIT,RB 27,0.9,WR 31,0,
PIT,RB 27,0.4,
PIT,RB 27,0.5,
PIT,QB 7,0.08,RB 27,0.7,
PIT,QB 7,0.36,RB 2,1.4,
PIT,QB 7,0,WR 2,0,
PIT,QB 7,0.24,TE 16,1.1,
PIT,QB 7,4.04,
PIT,K 9,1,
PIT,K 32,0,
PIT,RB 27,0.3,
PIT,QB 7,0,RB 2,0,
PIT,RB 2,0.1,
PIT,QB 7,1.04,WR 99,3.1,
PIT,QB 7,0.68,WR 73,2.2,
PIT,RB 2,0.8,WR 31,0,
PIT,RB 2,0.1,
PIT,QB 7,0.08,RB 27,0.7,
PIT,RB 2,0.5,
PIT,QB 7,0,TE 16,0,
PIT,QB 7,0,WR 2,0,
PIT,WR 123,0,
PIT,K 32,0,WR 132,0,
PIT,WR 132,0.2,
PIT,QB 7,0.24,RB 2,1.1,
PIT,QB 7,1.2,WR 2,3.5,
PIT,RB 2,0.5,
PIT,QB 7,0.44,WR 68,1.6,
PIT,QB 7,0.36,WR 68,1.4,
PIT,RB 27,0.5,
PIT,QB 7,0.24,WR 68,1.1,
PIT,QB 7,0.04,RB 2,0.6,
PIT,QB 7,-2,
PIT,QB 7,0,
PIT,RB 2,0.1,
PIT,QB 7,0.48,RB 2,1.7,WR 31,0,
PIT,RB 2,0.5,
PIT,RB 2,0.4,
PIT,WR 123,0,
PIT,RB 2,-0.1,
PIT,RB 2,0.9,
PIT,QB 7,0.52,TE 16,1.8,
PIT,RB 27,0.1,
PIT,QB 7,0.32,RB 2,1.3,TE 10,0,
PIT,RB 27,0.1,
PIT,QB 7,0.64,WR 2,2.1,
PIT,QB 7,0,
PIT,QB 7,-0.1,
PIT,QB 7,-0.1,
PIT,QB 7,0,
PIT,QB 7,-2,
PIT,RB 27,0,
PIT,RB 2,0,
PIT,RB 2,0.4,
PIT,QB 7,0,WR 2,0,
PIT,RB 2,0.2,
PIT,QB 7,0,WR 2,0,
PIT,QB 7,0,TE 16,0,
PIT,QB 7,1.24,WR 73,3.6,
PIT,QB 7,0.56,WR 73,1.9,
PIT,QB 7,0.76,WR 2,2.4,
PIT,QB 7,0.04,WR 132,0.6,
PIT,QB 7,0.04,TE 16,0.6,
PIT,QB 7,0,WR 68,0,
PIT,K 9,3,
PIT,RB 2,0,
PIT,RB 2,1.6,
PIT,QB 7,0.16,TE 16,0.9,
PIT,QB 7,0.28,TE 16,1.2,
PIT,RB 2,1.3,
PIT,QB 7,1.08,WR 2,3.2,
PIT,QB 7,0.2,WR 68,1,
PIT,QB 7,-0.12,RB 2,0.2,
